image,cls_id,clase,bbox_area,occlusion
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0063720703124999995,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.004604492187499999,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0029052734374999997,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0027923583984375,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0023626708984375005,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0034252929687499994,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.006756591796875,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.012744140624999999,medium
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0033203125000000003,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.00421875,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.002373046875,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.00947265625,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.009228515625000001,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.026444091796874996,medium
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.01815673828125,medium
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.005592651367187501,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0051226806640625,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0036230468749999995,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.00232421875,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0016265869140625,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0025524902343749996,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0018017578125,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0021533203125,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0029412841796875,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0019091796874999999,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0035937499999999997,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0034765625000000005,high
PartB_01484_jpg.rf.95cfb86de718add09ad642c450216655,2,person,0.0030322265625,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0044714355468749994,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.001239013671875,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.001318359375,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.001666259765625,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0015625,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.00142578125,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0013623046875,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0018768310546874998,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0019482421874999999,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0017333984375,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0023071289062500003,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.001097412109375,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0037939453125,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.004541015625,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.007307128906249999,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.024267578124999998,medium
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.016552734375000003,medium
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.011074218749999998,medium
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0057635498046875,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.0014739990234375001,high
PartB_01444_jpg.rf.d5718175e0ea915640e286d8b9fe2176,2,person,0.001693115234375,high
PartA_00670_jpg.rf.74773ee068fb4e1f7d3faba3ee63f2a2,2,person,0.0038232421875,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.0040869140625000005,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.00561767578125,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.005786132812500001,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.0058135986328125,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.00837890625,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.010770263671875,medium
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.01461181640625,medium
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.0183251953125,medium
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.003961181640625,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.004140625,high
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.013518676757812499,medium
PartB_02210_jpg.rf.430197b37830a1d3e89675d3cbc5b70a,2,person,0.008004150390625001,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.00046142578125000003,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.0008251953125000001,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.00205078125,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.0025244140625000004,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.003060302734375,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.00064453125,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.0007720947265624999,high
PartA_00268_jpg.rf.449ab988f20079ea8a9d9679f2e9251c,2,person,0.0008056640625,high
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.0089483642578125,high
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.010030517578125002,medium
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.022747192382812503,medium
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.06522949218749999,low
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.007998046875,high
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.010233154296875,medium
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.07104858398437501,low
part2_002394_jpg.rf.30457b189a68d5371cd2493014eca5d3,0,helmet,0.012746582031249998,medium
part2_000866_jpg.rf.2ea3db4af772b28d5c35915d77d0101a,0,helmet,0.10132995605468749,low
part2_000866_jpg.rf.2ea3db4af772b28d5c35915d77d0101a,0,helmet,0.0075219726562500006,high
part2_000866_jpg.rf.2ea3db4af772b28d5c35915d77d0101a,0,helmet,0.004495849609375,high
part2_000866_jpg.rf.2ea3db4af772b28d5c35915d77d0101a,0,helmet,0.002152099609375,high
part2_000866_jpg.rf.2ea3db4af772b28d5c35915d77d0101a,2,person,0.0017138671875,high
part2_000866_jpg.rf.2ea3db4af772b28d5c35915d77d0101a,2,person,0.000701904296875,high
000266_jpg.rf.f9bbd971586c37066b353b6101c76b4b,0,helmet,0.045847167968750005,medium
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0033929443359374998,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.000745849609375,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0006311035156250001,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0007159423828124999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0006024169921875001,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00036132812500000005,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00047424316406250003,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0006866455078125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00100830078125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0011132812500000001,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0008087158203125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00045166015625,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00054931640625,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0005218505859374999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0006024169921875001,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0006036376953124999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0008087158203125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0004461669921875,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0007159423828124999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00047546386718749995,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0006884765625,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.001666259765625,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.001087646484375,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0019091796874999999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0022131347656250003,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.002572021484375,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0011163330078125002,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.001239013671875,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.001328125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0012109375000000002,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00153564453125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0009057617187499999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0014904785156249999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0008282470703125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0008349609375,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0006561279296875,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0008789062499999999,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0004876708984375,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00046691894531249997,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0008282470703125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0007562255859375,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00100830078125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0015625,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00111083984375,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00100830078125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.000870361328125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.0009722900390625001,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00120361328125,high
PartA_01763_jpg.rf.775eba240369dd5605f3fbff55bb8bc9,2,person,0.00218017578125,high
PartB_00166_jpg.rf.9d52b2d0fd5085e472bfb17096befe2c,2,person,0.009609374999999998,high
PartB_00166_jpg.rf.9d52b2d0fd5085e472bfb17096befe2c,2,person,0.0109130859375,medium
PartB_00166_jpg.rf.9d52b2d0fd5085e472bfb17096befe2c,2,person,0.015948486328125,medium
PartB_00166_jpg.rf.9d52b2d0fd5085e472bfb17096befe2c,2,person,0.039896240234375005,medium
PartB_00166_jpg.rf.9d52b2d0fd5085e472bfb17096befe2c,2,person,0.01475830078125,medium
PartB_00166_jpg.rf.9d52b2d0fd5085e472bfb17096befe2c,2,person,0.021569824218750002,medium
PartB_00166_jpg.rf.9d52b2d0fd5085e472bfb17096befe2c,2,person,0.00897216796875,high
000285_jpg.rf.2d6425748eb82ac7755e324748810536,0,helmet,0.16907958984375002,low
part2_000449_jpg.rf.c105476e0d19afb7352bd9f79f809e8e,0,helmet,0.10788574218750001,low
part2_000449_jpg.rf.c105476e0d19afb7352bd9f79f809e8e,0,helmet,0.10129394531250001,low
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,0,helmet,0.0071777343750000005,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,0,helmet,0.005592651367187501,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,0,helmet,0.0014904785156249999,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,0,helmet,0.0009521484375000001,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,0,helmet,0.005152587890625,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0067504882812500005,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.00657958984375,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0045800781249999995,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0040673828125,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0073046875,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0064599609375,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0024658203125,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.002054443359375,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0016485595703125,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0018072509765625,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0093310546875,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.006895141601562501,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0035888671875,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0037976074218749995,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.0026019287109375,high
001143_jpg.rf.2537434fa96222594a95c00692fb4b29,2,person,0.00111083984375,high
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.051984863281249995,low
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.0091845703125,high
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.005474853515625,high
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.018046875000000004,medium
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.0029541015625000003,high
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.0012243652343750001,high
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.0013330078125,high
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.0118817138671875,medium
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.011693115234375002,medium
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.039071044921875,medium
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.023129272460937503,medium
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.001336669921875,high
PartB_00282_jpg.rf.27b2837f7597e1dec1d5ed1fea93663a,2,person,0.02688232421875,medium
